Employee_ID;Department;Gender;Age;Job_Title;Hire_Date;Years_At_Company;Education_Level;Performance_Score;Monthly_Salary;Work_Hours_Per_Week;Projects_Handled;Overtime_Hours;Sick_Days;Remote_Work_Frequency;Team_Size;Training_Hours;Promotions;Employee_Satisfaction_Score;Resigned
392;Finance;Male;25;Manager;2021-03-19 08:03:05.556036;3;High School;3;7800.0;43;33;11;3;25;2;85;0;1.65;FALSE
393;Finance;Male;35;Technician;2017-01-30 08:03:05.556036;7;Bachelor;3;4550.0;58;11;10;3;25;13;67;2;4.01;FALSE
394;Marketing;Female;31;Engineer;2014-10-13 08:03:05.556036;9;Master;4;8400.0;54;8;23;4;75;9;25;2;4.68;FALSE
395;IT;Female;34;Engineer;2020-01-31 08:03:05.556036;4;Bachelor;4;8400.0;35;2;5;0;0;17;19;2;3.15;TRUE
396;Customer Support;Female;39;Developer;2015-07-26 08:03:05.556036;9;High School;1;5500.0;58;4;20;11;25;3;97;1;2.44;FALSE
397;Finance;Male;35;Developer;2020-10-14 08:03:05.556036;3;High School;4;7000.0;40;33;25;12;0;9;96;1;2.0;FALSE
398;Legal;Male;41;Technician;2018-02-18 08:03:05.556036;6;Bachelor;4;4900.0;59;8;27;7;25;6;29;0;3.13;FALSE
399;Finance;Male;25;Technician;2017-01-18 08:03:05.556036;7;High School;1;3850.0;52;41;3;2;25;16;12;2;1.53;FALSE
400;HR;Other;31;Technician;2023-11-06 08:03:05.556036;0;Bachelor;2;4200.0;48;27;6;3;50;17;7;2;4.51;TRUE
401;Marketing;Female;54;Specialist;2022-04-11 08:03:05.556036;2;Bachelor;3;5850.0;42;5;21;12;100;13;74;0;4.81;FALSE
402;Finance;Female;58;Engineer;2019-03-03 08:03:05.556036;5;High School;2;7200.0;43;23;7;8;25;9;70;2;4.47;FALSE
403;HR;Male;39;Consultant;2022-08-14 08:03:05.556036;2;High School;4;7700.0;56;34;9;7;100;4;60;0;1.17;FALSE
404;IT;Male;25;Specialist;2020-09-05 08:03:05.556036;4;Bachelor;3;5850.0;45;1;1;3;25;18;40;1;1.56;FALSE
405;Customer Support;Female;27;Consultant;2018-03-22 08:03:05.556036;6;High School;5;8250.0;44;2;7;1;25;2;66;1;4.95;FALSE
406;Sales;Male;41;Engineer;2019-06-07 08:03:05.556036;5;Bachelor;3;7800.0;42;2;17;14;0;11;73;0;1.81;TRUE
407;HR;Male;40;Analyst;2021-10-14 08:03:05.556036;2;PhD;2;4800.0;42;30;10;5;50;16;24;2;3.01;FALSE
408;IT;Male;30;Developer;2015-07-09 08:03:05.556036;9;High School;3;6500.0;41;22;1;2;0;16;41;1;2.31;FALSE
409;IT;Male;52;Analyst;2020-02-16 08:03:05.556036;4;Bachelor;2;4800.0;55;47;28;12;25;15;51;1;4.39;FALSE
410;Engineering;Female;38;Specialist;2024-01-22 08:03:05.556036;0;PhD;2;5400.0;52;15;29;6;50;14;13;0;3.55;TRUE
411;Engineering;Male;50;Engineer;2021-02-20 08:03:05.556036;3;Bachelor;5;9000.0;44;16;19;6;0;6;88;2;2.34;FALSE
412;Marketing;Male;29;Technician;2016-07-11 08:03:05.556036;8;Bachelor;5;5250.0;59;29;16;8;75;5;18;1;3.98;FALSE
413;Customer Support;Male;22;Developer;2016-12-24 08:03:05.556036;7;Bachelor;1;5500.0;54;12;29;2;50;3;55;0;1.05;FALSE
414;Engineering;Male;29;Analyst;2018-05-05 08:03:05.556036;6;High School;4;5600.0;41;5;23;2;25;5;47;2;4.79;FALSE
415;Customer Support;Other;33;Technician;2021-12-29 08:03:05.556036;2;Bachelor;5;5250.0;44;36;19;10;0;1;97;2;2.04;FALSE
416;IT;Female;30;Developer;2020-10-17 08:03:05.556036;3;High School;2;6000.0;34;14;16;11;25;4;9;1;4.93;FALSE
417;Operations;Male;42;Manager;2020-10-20 08:03:05.556036;3;Bachelor;2;7200.0;54;13;24;2;75;4;93;0;1.77;FALSE
418;IT;Male;42;Specialist;2018-08-10 08:03:05.556036;6;PhD;3;5850.0;32;7;24;8;50;8;94;2;1.89;FALSE
419;Customer Support;Female;42;Engineer;2015-10-07 08:03:05.556036;8;Master;5;9000.0;56;13;10;7;100;19;86;2;1.72;FALSE
420;Marketing;Male;38;Engineer;2023-01-04 08:03:05.556036;1;High School;4;8400.0;33;45;25;7;50;8;58;0;2.04;TRUE
421;Legal;Female;37;Technician;2020-02-15 08:03:05.556036;4;PhD;5;5250.0;57;1;13;13;25;13;63;0;4.07;FALSE
422;Marketing;Male;52;Technician;2017-09-19 08:03:05.556036;6;Master;3;4550.0;55;26;16;3;0;6;43;1;4.59;FALSE
423;Marketing;Male;51;Engineer;2018-08-16 08:03:05.556036;6;Master;1;6600.0;30;25;5;14;75;15;2;0;4.16;FALSE
424;Finance;Female;31;Manager;2017-05-15 08:03:05.556036;7;Master;4;8400.0;37;49;8;14;25;11;62;0;3.74;FALSE
425;IT;Female;30;Developer;2018-09-28 08:03:05.556036;5;PhD;2;6000.0;37;0;23;7;75;15;48;0;1.62;FALSE
426;Sales;Female;45;Engineer;2023-07-18 08:03:05.556036;1;Bachelor;2;7200.0;40;38;10;8;50;13;28;2;1.95;FALSE
427;Finance;Female;22;Developer;2022-06-02 08:03:05.556036;2;Bachelor;5;7500.0;49;46;21;4;100;15;41;0;3.48;FALSE
428;Customer Support;Female;48;Engineer;2017-06-24 08:03:05.556036;7;Bachelor;4;8400.0;41;12;6;2;50;8;19;1;3.85;FALSE
429;HR;Male;25;Engineer;2020-07-07 08:03:05.556036;4;High School;2;7200.0;60;30;23;13;50;4;12;1;2.0;FALSE
430;IT;Male;50;Manager;2023-11-17 08:03:05.556036;0;Bachelor;2;7200.0;31;23;27;9;25;18;4;2;2.94;FALSE
431;Engineering;Female;57;Developer;2021-12-08 08:03:05.556036;2;Bachelor;2;6000.0;58;9;26;6;0;16;57;1;3.86;FALSE
432;Engineering;Female;23;Developer;2021-02-24 08:03:05.556036;3;High School;4;7000.0;36;22;24;9;50;6;27;0;2.38;FALSE
433;Customer Support;Female;40;Consultant;2024-02-21 08:03:05.556036;0;High School;1;6050.0;51;32;9;10;25;6;45;0;3.04;FALSE
434;Marketing;Female;50;Technician;2016-08-31 08:03:05.556036;8;High School;4;4900.0;59;26;5;1;75;18;5;0;1.57;FALSE
435;Operations;Male;45;Specialist;2019-01-29 08:03:05.556036;5;Master;3;5850.0;54;35;2;5;75;17;75;2;4.35;FALSE
436;Sales;Male;45;Manager;2019-03-10 08:03:05.556036;5;Bachelor;4;8400.0;46;10;2;7;50;3;85;0;1.18;TRUE
437;Legal;Male;51;Consultant;2023-04-11 08:03:05.556036;1;High School;3;7150.0;36;36;2;0;0;19;5;2;1.9;FALSE
438;Operations;Female;23;Manager;2022-07-29 08:03:05.556036;2;High School;5;9000.0;45;2;3;13;25;19;50;0;4.13;FALSE
439;Marketing;Male;35;Analyst;2017-11-20 08:03:05.556036;6;Bachelor;1;4400.0;43;18;10;11;25;12;26;0;3.78;FALSE
440;Legal;Male;48;Engineer;2014-10-24 08:03:05.556036;9;High School;5;9000.0;32;16;12;10;50;17;5;0;2.27;FALSE
441;HR;Male;39;Consultant;2017-09-05 08:03:05.556036;7;Bachelor;5;8250.0;37;26;18;9;100;16;12;1;2.13;FALSE
442;Engineering;Male;49;Analyst;2019-03-24 08:03:05.556036;5;Bachelor;2;4800.0;49;33;4;3;75;3;54;0;2.26;FALSE
443;Customer Support;Male;28;Engineer;2017-03-18 08:03:05.556036;7;Master;4;8400.0;59;37;11;5;25;5;40;1;2.64;FALSE
444;HR;Male;30;Analyst;2020-11-01 08:03:05.556036;3;Master;4;5600.0;58;36;17;0;0;9;7;2;4.33;FALSE
445;HR;Male;39;Manager;2016-04-30 08:03:05.556036;8;Bachelor;4;8400.0;51;27;5;13;25;14;10;1;1.81;FALSE
446;Sales;Other;56;Specialist;2020-02-06 08:03:05.556036;4;High School;4;6300.0;36;47;11;4;25;18;88;1;1.66;FALSE
447;Marketing;Female;23;Consultant;2021-04-03 08:03:05.556036;3;High School;4;7700.0;43;40;12;5;25;3;37;1;2.83;FALSE
448;Sales;Female;30;Developer;2015-04-13 08:03:05.556036;9;High School;2;6000.0;38;49;9;6;50;13;62;0;3.37;FALSE
449;Marketing;Female;47;Consultant;2024-02-16 08:03:05.556036;0;Bachelor;4;7700.0;60;41;27;0;0;16;93;0;2.64;FALSE
450;IT;Male;53;Technician;2023-10-15 08:03:05.556036;0;PhD;4;4900.0;45;36;14;3;0;5;7;1;2.35;FALSE
451;Customer Support;Female;49;Engineer;2020-10-16 08:03:05.556036;3;Bachelor;1;6600.0;48;4;6;13;100;10;78;1;1.13;TRUE
452;Customer Support;Female;47;Specialist;2020-04-19 08:03:05.556036;4;PhD;2;5400.0;32;24;7;11;0;11;53;1;4.9;FALSE
453;Customer Support;Male;36;Specialist;2020-01-10 08:03:05.556036;4;PhD;1;4950.0;58;4;18;7;75;3;59;2;2.15;FALSE
454;Operations;Female;31;Developer;2021-08-01 08:03:05.556036;3;Bachelor;5;7500.0;42;19;27;5;75;4;28;1;1.04;FALSE
455;IT;Male;33;Developer;2019-08-10 08:03:05.556036;5;Bachelor;4;7000.0;45;21;28;1;75;5;68;1;3.47;FALSE
456;Operations;Male;23;Manager;2015-09-27 08:03:05.556036;8;High School;5;9000.0;33;43;13;4;75;9;94;0;4.38;FALSE
457;Marketing;Female;35;Technician;2015-07-01 08:03:05.556036;9;Master;2;4200.0;52;27;3;6;25;11;4;0;4.51;FALSE
458;Engineering;Female;52;Consultant;2020-10-01 08:03:05.556036;3;Bachelor;4;7700.0;55;46;9;4;75;17;40;1;4.05;FALSE
459;Sales;Male;39;Consultant;2017-03-16 08:03:05.556036;7;Master;4;7700.0;31;23;27;6;50;11;60;2;3.6;TRUE
460;Engineering;Female;59;Engineer;2015-10-06 08:03:05.556036;8;Bachelor;2;7200.0;39;26;18;0;75;12;67;0;2.44;TRUE
461;Operations;Male;28;Analyst;2020-07-17 08:03:05.556036;4;Bachelor;3;5200.0;56;37;28;11;50;11;98;2;2.54;FALSE
462;Sales;Male;60;Developer;2018-04-16 08:03:05.556036;6;High School;1;5500.0;49;39;21;8;100;10;74;2;3.9;FALSE
463;IT;Male;26;Manager;2014-11-23 08:03:05.556036;9;High School;4;8400.0;48;31;3;7;75;5;62;1;3.06;FALSE
464;Operations;Female;37;Consultant;2020-12-22 08:03:05.556036;3;Bachelor;3;7150.0;56;7;12;7;100;5;64;2;4.72;FALSE
465;IT;Male;40;Specialist;2018-05-30 08:03:05.556036;6;Master;3;5850.0;30;15;13;2;75;10;35;2;3.39;FALSE
466;HR;Male;47;Manager;2022-03-10 08:03:05.556036;2;High School;3;7800.0;53;0;1;7;25;10;5;1;1.2;FALSE
467;Sales;Male;50;Specialist;2016-09-01 08:03:05.556036;8;Bachelor;5;6750.0;32;48;28;13;25;4;99;2;3.18;FALSE
468;Marketing;Male;56;Consultant;2022-11-05 08:03:05.556036;1;Bachelor;5;8250.0;52;4;28;6;0;8;48;2;2.97;FALSE
469;Finance;Male;39;Consultant;2018-03-07 08:03:05.556036;6;Bachelor;2;6600.0;42;19;0;6;50;10;54;1;3.39;FALSE
470;Operations;Male;36;Analyst;2018-01-26 08:03:05.556036;6;High School;5;6000.0;43;26;23;5;50;13;48;1;2.42;FALSE
471;IT;Female;47;Developer;2022-06-18 08:03:05.556036;2;Bachelor;4;7000.0;40;7;15;5;75;10;22;0;1.59;FALSE
472;Customer Support;Female;47;Specialist;2023-10-19 08:03:05.556036;0;Bachelor;4;6300.0;48;12;28;1;50;4;27;1;2.34;FALSE
473;IT;Female;27;Engineer;2015-03-18 08:03:05.556036;9;Bachelor;4;8400.0;51;2;2;1;50;19;64;0;3.03;FALSE
474;Marketing;Male;32;Consultant;2019-09-03 08:03:05.556036;5;Bachelor;4;7700.0;57;8;2;8;75;8;70;2;3.74;FALSE
475;Engineering;Female;29;Consultant;2018-08-03 08:03:05.556036;6;High School;4;7700.0;44;23;22;0;0;16;6;1;4.56;FALSE
476;Sales;Female;39;Technician;2019-06-03 08:03:05.556036;5;High School;3;4550.0;57;44;8;2;0;10;58;2;1.22;FALSE
477;Engineering;Male;26;Engineer;2022-08-23 08:03:05.556036;2;Bachelor;3;7800.0;40;29;7;7;75;14;3;0;1.2;FALSE
478;Legal;Male;39;Specialist;2017-06-11 08:03:05.556036;7;Bachelor;1;4950.0;35;34;11;13;25;18;26;2;2.84;FALSE
479;HR;Male;32;Analyst;2018-06-06 08:03:05.556036;6;Bachelor;2;4800.0;43;37;25;14;0;2;10;0;1.81;FALSE
480;IT;Male;37;Consultant;2018-01-03 08:03:05.556036;6;High School;5;8250.0;31;35;0;0;75;3;42;2;4.28;FALSE
481;IT;Male;57;Engineer;2016-08-08 08:03:05.556036;8;PhD;4;8400.0;49;30;26;2;25;11;39;0;2.17;FALSE
482;Engineering;Female;52;Specialist;2020-10-13 08:03:05.556036;3;High School;3;5850.0;55;10;24;2;75;3;48;0;2.91;FALSE
483;Operations;Male;55;Manager;2022-08-15 08:03:05.556036;2;Bachelor;3;7800.0;52;4;17;9;75;15;34;0;1.23;FALSE
484;Operations;Female;58;Consultant;2019-07-05 08:03:05.556036;5;High School;1;6050.0;55;37;21;12;0;12;26;2;1.79;FALSE
485;Operations;Male;37;Specialist;2018-01-12 08:03:05.556036;6;Bachelor;5;6750.0;39;37;22;9;50;14;8;1;4.83;FALSE
486;HR;Male;59;Consultant;2020-05-16 08:03:05.556036;4;Bachelor;3;7150.0;33;35;15;6;0;8;80;1;2.18;FALSE
487;Customer Support;Male;43;Technician;2023-11-29 08:03:05.556036;0;Bachelor;5;5250.0;59;12;1;5;50;9;20;1;3.86;FALSE
488;Engineering;Male;41;Consultant;2019-11-25 08:03:05.556036;4;Bachelor;1;6050.0;43;12;14;0;0;19;86;0;3.65;FALSE
489;IT;Female;48;Specialist;2017-07-06 08:03:05.556036;7;High School;2;5400.0;34;16;6;0;0;4;97;1;2.47;FALSE
490;Finance;Female;42;Analyst;2019-08-11 08:03:05.556036;5;Master;4;5600.0;37;1;2;0;50;18;11;2;3.21;FALSE
491;Legal;Female;51;Consultant;2019-12-02 08:03:05.556036;4;High School;1;6050.0;38;21;25;0;100;4;99;1;2.01;FALSE
492;Customer Support;Male;36;Manager;2022-04-07 08:03:05.556036;2;Bachelor;3;7800.0;42;21;20;14;0;11;7;2;4.68;FALSE
493;Legal;Male;22;Engineer;2017-01-25 08:03:05.556036;7;Bachelor;1;6600.0;56;1;21;12;75;17;64;2;4.99;FALSE
494;Marketing;Other;48;Specialist;2017-12-10 08:03:05.556036;6;Master;4;6300.0;40;17;3;10;25;10;88;1;4.92;FALSE
495;Sales;Male;41;Specialist;2024-01-23 08:03:05.556036;0;Bachelor;2;5400.0;34;20;7;5;100;10;37;0;2.3;FALSE
496;Finance;Female;50;Developer;2024-08-29 08:03:05.556036;0;PhD;4;7000.0;31;40;23;10;50;3;69;2;4.31;FALSE
497;Engineering;Male;27;Consultant;2019-05-07 08:03:05.556036;5;Bachelor;2;6600.0;55;9;10;5;100;1;26;1;3.5;FALSE
498;Engineering;Male;35;Analyst;2019-06-19 08:03:05.556036;5;High School;4;5600.0;51;25;18;6;50;17;48;0;2.95;FALSE
499;Operations;Female;27;Specialist;2019-03-10 08:03:05.556036;5;High School;3;5850.0;46;47;0;8;0;11;62;1;3.88;FALSE
500;Marketing;Male;27;Analyst;2020-09-25 08:03:05.556036;3;Bachelor;5;6000.0;46;48;15;5;0;19;97;0;3.38;FALSE
501;IT;Female;31;Specialist;2023-06-12 08:03:05.556036;1;High School;5;6750.0;31;13;9;8;75;18;90;0;2.24;FALSE
502;Customer Support;Male;57;Technician;2018-10-20 08:03:05.556036;5;High School;2;4200.0;51;8;18;8;0;16;98;0;4.27;FALSE
503;Finance;Male;40;Consultant;2022-04-22 08:03:05.556036;2;High School;2;6600.0;47;16;22;10;100;15;19;0;1.89;FALSE
504;Operations;Female;36;Specialist;2017-10-31 08:03:05.556036;6;High School;4;6300.0;45;35;28;10;25;11;36;0;3.73;FALSE
505;Finance;Female;58;Analyst;2014-09-13 08:03:05.556036;9;High School;1;4400.0;52;24;0;3;0;11;39;2;1.15;FALSE
506;HR;Other;56;Technician;2016-05-01 08:03:05.556036;8;Bachelor;5;5250.0;51;27;2;9;75;3;87;0;3.83;FALSE
507;Customer Support;Other;36;Manager;2019-11-14 08:03:05.556036;4;Master;5;9000.0;39;5;22;5;25;17;45;2;2.44;FALSE
508;Engineering;Male;49;Manager;2015-06-27 08:03:05.556036;9;Master;1;6600.0;35;41;20;13;50;12;51;0;4.41;FALSE
509;Operations;Male;35;Consultant;2018-08-13 08:03:05.556036;6;Bachelor;1;6050.0;32;33;5;9;100;17;57;0;3.8;FALSE
510;Legal;Male;57;Specialist;2017-11-18 08:03:05.556036;6;Bachelor;1;4950.0;57;0;0;3;75;4;7;1;4.06;FALSE
511;HR;Female;50;Consultant;2016-04-23 08:03:05.556036;8;High School;5;8250.0;38;37;2;0;0;14;15;2;3.04;FALSE
512;IT;Female;46;Specialist;2015-10-18 08:03:05.556036;8;Bachelor;2;5400.0;60;6;18;11;25;10;74;0;3.36;FALSE
513;Legal;Male;35;Engineer;2019-09-05 08:03:05.556036;5;Master;2;7200.0;42;29;14;5;0;11;72;0;1.15;FALSE
514;Finance;Male;36;Consultant;2018-04-22 08:03:05.556036;6;High School;2;6600.0;46;48;3;13;0;10;51;2;2.43;FALSE
515;IT;Male;50;Consultant;2015-11-30 08:03:05.556036;8;High School;3;7150.0;44;25;5;2;75;11;30;1;2.31;FALSE
516;Engineering;Female;46;Consultant;2016-12-12 08:03:05.556036;7;High School;5;8250.0;48;17;11;1;25;10;44;2;1.4;FALSE
517;Legal;Male;55;Manager;2017-06-21 08:03:05.556036;7;Master;4;8400.0;38;41;25;12;50;9;3;2;4.58;FALSE
518;Engineering;Female;27;Developer;2024-04-18 08:03:05.556036;0;Bachelor;1;5500.0;32;28;16;14;100;1;93;0;1.99;FALSE
519;Finance;Male;39;Developer;2023-01-07 08:03:05.556036;1;Bachelor;5;7500.0;34;12;0;10;0;15;47;2;2.17;FALSE
520;Finance;Female;43;Developer;2020-04-03 08:03:05.556036;4;High School;1;5500.0;53;8;16;4;100;10;56;2;2.66;FALSE
521;Sales;Male;24;Consultant;2019-02-23 08:03:05.556036;5;High School;2;6600.0;54;49;9;9;75;19;57;2;1.0;FALSE
522;Customer Support;Female;52;Analyst;2015-09-29 08:03:05.556036;8;High School;1;4400.0;53;38;23;10;25;6;28;1;2.61;FALSE
523;Engineering;Female;49;Consultant;2016-04-10 08:03:05.556036;8;High School;5;8250.0;49;4;4;3;75;1;81;2;4.12;FALSE
524;Legal;Female;27;Specialist;2018-03-20 08:03:05.556036;6;Bachelor;4;6300.0;30;11;26;10;50;2;12;2;4.02;FALSE
525;Marketing;Male;59;Consultant;2022-04-25 08:03:05.556036;2;Bachelor;5;8250.0;56;28;14;12;75;18;48;1;2.1;FALSE
526;Operations;Male;31;Technician;2020-03-11 08:03:05.556036;4;High School;1;3850.0;36;19;18;9;100;9;67;1;1.74;FALSE
527;Operations;Male;52;Manager;2020-07-20 08:03:05.556036;4;Bachelor;4;8400.0;52;30;20;6;25;11;51;2;1.24;FALSE
528;HR;Female;28;Engineer;2021-05-04 08:03:05.556036;3;Bachelor;1;6600.0;30;3;11;9;75;4;6;0;2.82;FALSE
529;HR;Male;32;Developer;2020-09-02 08:03:05.556036;4;Bachelor;3;6500.0;35;36;0;5;100;18;68;0;3.43;FALSE
530;HR;Male;27;Developer;2021-11-25 08:03:05.556036;2;Bachelor;2;6000.0;57;12;4;8;0;16;22;1;2.17;FALSE
531;Marketing;Male;37;Engineer;2018-02-28 08:03:05.556036;6;Master;2;7200.0;48;23;20;14;75;14;88;1;4.28;TRUE
532;Customer Support;Female;30;Engineer;2018-12-05 08:03:05.556036;5;Bachelor;3;7800.0;44;7;3;3;75;15;87;0;4.82;FALSE
533;Legal;Male;34;Manager;2019-07-20 08:03:05.556036;5;Master;2;7200.0;38;45;21;9;100;9;39;1;4.21;FALSE
534;Customer Support;Female;45;Developer;2016-06-02 08:03:05.556036;8;High School;4;7000.0;52;12;25;11;25;5;97;1;2.21;FALSE
535;HR;Male;29;Consultant;2020-09-14 08:03:05.556036;3;High School;2;6600.0;48;46;21;0;75;9;47;0;3.96;FALSE
536;Finance;Female;45;Specialist;2022-03-09 08:03:05.556036;2;Bachelor;1;4950.0;52;14;10;12;50;4;26;0;4.16;TRUE
537;Marketing;Female;46;Technician;2018-03-08 08:03:05.556036;6;Bachelor;2;4200.0;45;37;29;5;75;3;89;1;4.06;FALSE
538;IT;Male;35;Manager;2022-04-07 08:03:05.556036;2;Bachelor;3;7800.0;49;17;25;6;0;5;57;2;4.16;TRUE
539;HR;Female;46;Technician;2021-03-13 08:03:05.556036;3;High School;5;5250.0;59;4;13;7;100;4;29;0;2.4;FALSE
540;Sales;Female;55;Technician;2018-05-03 08:03:05.556036;6;High School;4;4900.0;30;12;29;1;25;9;89;2;1.58;FALSE
541;Legal;Female;52;Engineer;2022-09-28 08:03:05.556036;1;Bachelor;2;7200.0;36;6;20;4;75;2;2;0;3.18;FALSE
542;Marketing;Female;35;Specialist;2022-12-15 08:03:05.556036;1;Bachelor;3;5850.0;43;31;10;10;100;3;26;1;4.8;FALSE
543;Marketing;Other;38;Specialist;2019-04-05 08:03:05.556036;5;PhD;1;4950.0;40;32;26;12;75;16;42;2;4.0;FALSE
544;Legal;Female;35;Developer;2024-06-29 08:03:05.556036;0;Bachelor;2;6000.0;40;8;9;8;50;4;3;0;4.52;TRUE
545;Sales;Male;39;Developer;2015-01-02 08:03:05.556036;9;Bachelor;1;5500.0;57;41;12;7;100;10;45;0;2.33;FALSE
546;Operations;Female;33;Manager;2023-03-26 08:03:05.556036;1;Bachelor;1;6600.0;41;25;11;13;75;11;5;2;2.38;FALSE
547;Sales;Male;52;Specialist;2015-12-09 08:03:05.556036;8;High School;1;4950.0;49;19;28;9;0;13;79;1;3.44;FALSE
548;Sales;Other;58;Analyst;2024-09-01 08:03:05.556036;0;Bachelor;3;5200.0;52;12;5;4;25;18;31;0;2.95;FALSE
549;Finance;Female;48;Specialist;2019-10-29 08:03:05.556036;4;High School;1;4950.0;59;15;23;12;0;6;81;1;1.41;FALSE
550;Operations;Male;31;Engineer;2018-07-03 08:03:05.556036;6;Master;2;7200.0;31;16;11;4;0;9;62;2;1.85;TRUE
551;Engineering;Female;31;Specialist;2023-09-04 08:03:05.556036;1;Bachelor;2;5400.0;54;13;24;14;50;18;59;1;3.08;FALSE
552;Customer Support;Female;45;Analyst;2016-12-20 08:03:05.556036;7;Master;3;5200.0;54;16;22;0;100;17;17;2;2.57;FALSE
553;Engineering;Female;24;Developer;2018-09-19 08:03:05.556036;5;Bachelor;2;6000.0;38;39;2;4;25;16;46;0;4.2;FALSE
554;Customer Support;Male;60;Engineer;2021-09-09 08:03:05.556036;2;Bachelor;5;9000.0;40;1;27;5;100;19;7;1;2.66;FALSE
555;Sales;Male;24;Technician;2014-09-08 08:03:05.556036;9;Master;1;3850.0;52;7;23;2;50;18;96;2;2.34;FALSE
556;Finance;Male;60;Analyst;2018-04-29 08:03:05.556036;6;High School;5;6000.0;42;33;6;12;0;19;19;1;2.9;FALSE
557;Customer Support;Female;51;Specialist;2024-03-21 08:03:05.556036;0;Bachelor;2;5400.0;40;5;14;9;75;13;90;1;1.68;FALSE
558;Engineering;Female;48;Specialist;2019-04-20 08:03:05.556036;5;Master;5;6750.0;40;2;6;8;50;15;98;0;2.48;FALSE
559;Legal;Female;54;Technician;2016-10-08 08:03:05.556036;7;High School;2;4200.0;36;45;1;1;25;7;34;2;1.12;TRUE
560;Finance;Female;29;Developer;2020-08-08 08:03:05.556036;4;Bachelor;1;5500.0;31;13;24;14;100;13;40;2;2.88;FALSE
561;Customer Support;Female;46;Manager;2023-02-02 08:03:05.556036;1;Bachelor;1;6600.0;47;12;23;14;0;18;37;2;2.4;FALSE
562;Marketing;Female;56;Specialist;2015-07-19 08:03:05.556036;9;Bachelor;1;4950.0;40;18;13;12;100;13;61;2;3.92;FALSE
563;Engineering;Male;56;Analyst;2022-02-23 08:03:05.556036;2;Bachelor;1;4400.0;40;15;0;6;0;17;12;2;3.58;FALSE
564;Sales;Female;57;Technician;2022-08-02 08:03:05.556036;2;High School;3;4550.0;49;27;25;13;0;3;20;0;2.8;FALSE
565;Sales;Female;35;Analyst;2019-01-03 08:03:05.556036;5;Master;3;5200.0;60;36;25;14;25;15;3;0;3.31;FALSE
566;Operations;Male;33;Technician;2017-06-18 08:03:05.556036;7;Bachelor;5;5250.0;41;26;11;2;75;17;60;0;1.4;FALSE
567;Customer Support;Female;26;Technician;2018-07-06 08:03:05.556036;6;High School;5;5250.0;50;5;12;10;100;18;75;1;4.14;FALSE
568;Operations;Female;28;Engineer;2017-12-23 08:03:05.556036;6;Bachelor;4;8400.0;60;35;1;7;0;11;52;0;1.56;TRUE
569;Marketing;Female;55;Specialist;2015-01-03 08:03:05.556036;9;Master;5;6750.0;32;2;3;9;75;9;2;1;1.66;FALSE
570;Legal;Male;46;Developer;2014-10-15 08:03:05.556036;9;Bachelor;4;7000.0;46;14;29;14;50;18;87;2;4.04;FALSE
571;HR;Male;35;Developer;2019-02-20 08:03:05.556036;5;High School;4;7000.0;39;35;18;3;100;11;5;1;2.47;TRUE
572;Operations;Female;32;Manager;2021-03-24 08:03:05.556036;3;Bachelor;1;6600.0;57;40;24;13;75;19;23;0;2.1;FALSE
573;HR;Female;26;Analyst;2018-12-15 08:03:05.556036;5;Bachelor;2;4800.0;34;12;6;14;50;15;56;0;2.21;FALSE
574;Finance;Female;35;Analyst;2021-10-08 08:03:05.556036;2;Bachelor;4;5600.0;40;0;20;5;100;13;92;1;3.97;FALSE
575;Engineering;Female;41;Manager;2020-07-30 08:03:05.556036;4;Bachelor;5;9000.0;53;35;19;14;75;4;31;2;2.13;FALSE
576;Marketing;Male;50;Analyst;2021-11-12 08:03:05.556036;2;High School;5;6000.0;43;12;7;6;75;7;5;1;4.86;FALSE
577;Marketing;Male;25;Technician;2015-08-22 08:03:05.556036;9;High School;4;4900.0;30;39;6;14;100;17;47;0;1.12;FALSE
578;IT;Male;40;Specialist;2021-11-12 08:03:05.556036;2;High School;3;5850.0;33;34;20;11;100;8;0;1;1.22;TRUE
579;Customer Support;Female;37;Developer;2022-06-02 08:03:05.556036;2;Bachelor;1;5500.0;41;11;23;4;25;11;84;1;4.54;FALSE
580;IT;Female;52;Specialist;2019-11-30 08:03:05.556036;4;Bachelor;2;5400.0;40;1;8;12;75;9;77;2;2.7;FALSE
581;Engineering;Male;54;Analyst;2018-12-13 08:03:05.556036;5;Bachelor;3;5200.0;47;20;19;14;25;5;35;1;2.4;FALSE
582;Finance;Male;54;Specialist;2017-05-13 08:03:05.556036;7;Bachelor;2;5400.0;32;8;27;14;75;7;86;2;2.38;FALSE
583;HR;Male;34;Manager;2015-08-18 08:03:05.556036;9;Bachelor;5;9000.0;57;23;25;8;75;14;13;1;1.1;FALSE
584;Legal;Male;39;Developer;2021-09-06 08:03:05.556036;2;High School;1;5500.0;45;19;17;9;100;13;32;0;1.81;FALSE
585;Sales;Female;59;Specialist;2018-03-10 08:03:05.556036;6;Bachelor;3;5850.0;40;47;4;4;100;15;71;1;2.92;FALSE
586;Engineering;Female;53;Engineer;2023-07-24 08:03:05.556036;1;Bachelor;4;8400.0;60;8;9;7;50;4;37;1;3.62;FALSE
587;IT;Male;49;Developer;2023-12-28 08:03:05.556036;0;High School;2;6000.0;44;46;13;3;0;5;14;0;1.82;FALSE
